"","name","Sex","Nation","sleeptime","steps","height","weight","IMC","Age"
"2453","O_7468","V","SP",3.02497074654931,8462.46108426934,164.167907764893,69.8298793080545,25.9098420034053,34.779404649044
"2454","V_8791","M","GB",7.39896125701923,12262.5056401063,166.08546555978,67.9207460020357,24.6228994079399,36.9340139341281
"2455","G_4779","V","SP",16.9013427414814,8657.76681541136,185.068150978157,81.3140603735482,23.7411786467706,35.6245833694946
"2456","P_9298","V","SP",6.15858112251679,8404.48989271675,172.018493778512,74.2856358267548,25.1046727039271,35.0736972754923
"2457","B_7617","V","BE",7.62535608381899,10447.997125266,172.896872170405,74.5740591839844,24.9467232856696,27.8831633318636
"2458","L_2375","V","GB",3.84439053033016,10169.6453679397,162.974365539698,69.5113686925473,26.1708146668413,32.7432439088369
"2459","S_1909","V","IT",6.26114900770713,10452.3207456945,164.961464620551,69.8378625187496,25.6640936279296,33.2919051272658
"2460","E_2620","M","PT",14.976781240792,11930.8311273349,150.985410189087,60.3278280307674,26.4635268727791,34.6693840527598
"2461","N_8526","V","GE",7.04343511647006,10354.2938443269,178.22207228646,77.1098470616202,24.2765441491738,28.5525227688826
"2462","W_3993","M","SP",9.34858606904804,10082.4220397838,165.448881391845,68.1308398679408,24.8894942666529,31.9329910118629
"2463","H_2345","V","GB",6.12628951712233,10319.9332978596,174.767016052624,75.3632662798922,24.6740687389188,33.4099854357682
"2464","Q_2393","V","IT",3.80888117867627,10002.7145048629,168.467744859615,71.8174110512717,25.3044102766855,27.3346436241841
"2465","M_866","V","SP",5.12658156641517,8410.9638877561,168.144626140837,72.0899343901706,25.4981485176094,33.0386116362306
"2466","D_1790","M","FR",21.0754203580261,11958.7283241331,154.518126430045,61.6641600388735,25.8269994303202,35.6337267227795
"2467","I_6955","M","SP",15.1873480044652,9886.19245944604,165.155525819074,67.8314654896596,24.8682361049151,35.5025822870925
"2468","J_415","M","PT",10.3418484343359,12503.2753874231,173.075496891248,72.3320880969921,24.1468135287369,36.4478072536821
"2469","R_8365","M","GB",16.1395080756304,12976.3256665178,170.451985175101,70.6578183481169,24.3195814713087,35.8556100570985
"2470","A_3945","M","SP",4.08005672499305,10659.2436458064,153.435455567863,61.6877342141208,26.2027796473347,35.8374609353604
"2471","C_2380","V","GB",4.29803850458342,10427.8098125707,170.166112572056,72.7029940365642,25.1076543448551,32.2439366549095
"2472","T_4462","M","GB",14.8980433278334,12424.0762779845,153.686641185559,62.197204432433,26.3328961585374,36.2626297273237
"2473","U_8779","M","GB",7.45384067643494,12054.2554709723,169.814763597572,70.7250438626875,24.5257521868878,38.1898278414789
"2474","K_3458","M","BE",5.30243766866921,12107.7266339455,145.968983642,57.158184060944,26.8260824092735,32.6014244451673
"2475","F_3574","V","GE",5.51358855110835,10484.7611588606,177.795111055455,76.8659890807301,24.3161374948345,30.0308044635619
"2476","O_9304","V","PT",6.16228938245729,10551.4228876121,168.67440945417,72.3250422247205,25.4208635334679,34.021512987882
"2477","V_7672","V","SP",14.1747929550339,8148.32942476916,165.751009639597,69.9878546558491,25.4747726155428,24.6238856714034
"2478","G_3231","V","SP",11.2505763745999,8516.96376189757,172.031111531421,74.2868222025498,25.1013910706639,31.5202703076114
"2479","P_4745","M","PO",14.7683324276611,12241.7081121569,164.274958700188,67.6428258508496,25.0656521865131,30.5692092363286
"2480","B_6037","V","FR",6.3576117744154,10442.140619032,170.825883847775,73.0140628155735,25.0206830939615,25.6636764589165
"2481","L_8054","M","PT",9.2585783474503,12160.3973734221,163.484980464512,66.8121731634913,24.9976900318244,31.8844378689523
"2482","S_1887","V","IR",3.60860431250404,9914.92334598878,183.609721719987,80.2348761534362,23.7997196791272,33.320732256234
"2483","E_7952","V","GB",9.81982529301267,10264.5964712482,163.320386498199,69.6860226068648,26.1255161553171,30.9846508125783
"2484","N_6755","M","IR",17.5124540198607,12887.3643121187,159.090132684457,64.9547681797994,25.6640119625494,38.7659588918707
"2485","W_2024","V","IT",9.49603010123038,9988.56272763831,171.074917729479,73.2629296700034,25.0329252079736,33.9368163311431
"2486","H_8833","M","FR",12.22717359042,12167.1068521293,155.865508703755,63.1314747209052,25.986386395483,34.4158560408065
"2487","Q_8240","V","IT",5.96807228112911,10515.8566998745,157.765520136348,66.5799449548176,26.7497202526187,29.8373679244402
"2488","M_5437","V","SP",15.4390055351816,7950.92845820622,172.474884471498,74.5156585967935,25.0493129641744,36.5459402193786
"2489","D_704","M","GB",15.1831759731335,12390.5227462102,168.177771393149,69.5450104178102,24.5883162478347,25.9983047944303
"2490","I_1730","V","SP",6.95756621825889,8487.8282201256,170.918550712155,73.6036785223719,25.1953918216328,29.9442748424697
"2491","J_3984","M","GB",6.29486103466677,11874.8441132226,170.6109908806,70.1444304646411,24.0978991629372,30.8351983808479
"2492","R_2712","M","GB",7.36498631728925,12163.0234467441,167.805444401207,69.6212704357399,24.7246327440585,29.4685090356158
"2493","A_7614","V","PO",8.46750722245131,10494.7800146461,172.692198955296,74.7843489004817,25.0764051371153,36.9235898746208
"2494","C_4657","M","IT",7.45602040616535,11996.6127853882,149.911093853848,59.7800758435337,26.6004458273195,32.1567125505995
"2495","T_3116","M","IT",17.2019647324239,12658.0725408566,159.146823948418,64.414973628703,25.432607064945,32.5863563449093
"2496","U_4069","M","PO",6.71308094628257,12414.7159898364,168.070654509264,70.0335761900268,24.7926255423824,35.3003480150818
"2497","K_8408","V","GE",14.4999569820125,10239.4810523964,164.161847925677,69.8553220531657,25.9211959333847,32.615387459089
"2498","F_3917","M","IT",21.3843415586009,12192.4692415012,169.279881284994,70.1027524193124,24.4638259512837,36.050771193332
"2499","O_5568","V","GB",5.38785286527818,10325.0709485644,172.802261503224,74.3573731305225,24.9014820169585,26.8562055892503
"2500","V_9573","M","SP",5.09437831197645,9864.17038349323,159.441373611902,64.5878143431384,25.4067160456997,33.2138779685596
"2501","G_3057","M","IT",17.8479852270274,12305.2625933736,155.687049367678,63.6651620665234,26.2661774102764,40.3493908258056
"2502","P_2983","V","FR",10.8050690410754,10617.9482365081,162.596150519994,69.0668779524728,26.1245793379004,30.9922286206073
"2503","B_5913","V","SP",13.7057708198956,7914.60821816907,169.15199836194,72.1690782328182,25.2230088669819,30.8258685110545
"2504","L_9103","V","FR",5.95522946163106,10070.5091294035,178.702822968136,77.2121668171786,24.1781414536051,28.1452920500075
"2505","S_2005","M","IT",10.8584774859511,12396.6678847257,156.308816421186,63.2978626566082,25.9072965600219,37.194749897092
"2506","E_8274","M","FR",8.0404827568238,11887.7962700368,143.392437037452,55.7398223920645,27.1089744819856,37.2796327049722
"2507","N_568","M","PT",11.42825813935,12197.2627007152,162.898613532262,66.736545585572,25.1494763650112,35.0757091806743
"2508","W_490","V","BE",7.40153238045085,10319.4776718266,173.337075605475,74.7392467174843,24.8751544448746,34.3144203297232
"2509","H_3461","V","IT",9.88333882233882,10055.6212559914,181.208190949948,78.5832996233741,23.9317584630197,24.6514667365023
"2510","Q_5094","M","IT",15.0952093148727,12120.2697982364,161.945906587998,66.0483017779993,25.1838257318042,33.5443777456305
"2511","M_9253","M","GE",9.8048617388953,12685.9244049123,166.503003393254,68.3498859677814,24.6543553245562,35.4021140908057
"2512","D_3409","M","SP",4.1820184372173,10502.5571380356,159.712201612963,65.0787425633831,25.5130840726793,38.2318638035061
"2513","I_2249","M","SP",10.7688495745945,10526.326030886,168.185335622778,69.4335230570202,24.5466906535475,34.4130636785477
"2514","J_8977","M","FR",11.6312778500721,12207.4479442721,165.829003973762,68.2310547176881,24.811961592154,34.8138992517807
"2515","R_1738","M","IT",16.2209224655258,12273.8511810843,168.510595281533,69.8471915719175,24.597701279846,35.5124707774122
"2516","A_5492","V","SP",9.20011976165113,8256.55658275635,176.3589890099,76.7911341526665,24.6897038579267,33.0349457477831
"2517","C_1876","V","IT",7.38798950668266,9987.35135029223,162.675351120543,69.5183289485701,26.2697426699681,33.4437502746738
"2518","T_1440","M","IT",13.2469035614642,12638.4237287346,161.071935668817,65.744141688232,25.340623959231,33.0877991228589
"2519","U_3410","M","GE",19.183250095119,12360.3368192098,169.122660490597,70.360484028847,24.5994396540577,39.4808576716236
"2520","K_4105","M","IR",8.66448662256997,12333.0133143739,164.889929579129,67.0928517300044,24.6767514367798,30.7482824943076
"2521","F_6714","V","PT",15.0855463937632,10301.0202001138,172.590377350014,74.902925506317,25.1458096586245,32.5236080782655
"2522","O_9762","M","FR",5.55989210923255,12283.7301872016,164.985051591567,67.8209812351041,24.9158022335205,31.3711817598248
"2523","V_3335","M","GB",11.5498092216696,12377.0425055826,167.975040773412,69.574868210503,24.658285803903,33.7497011579057
"2524","G_6062","V","SP",11.0124806921625,8259.45919116128,186.223304117086,81.6022125088696,23.5306475108586,30.1617006995067
"2525","P_8683","V","IT",8.02210470387295,9914.11075096985,155.089856217586,64.8325487334733,26.9541914330424,32.8873174052831
"2526","B_8813","V","SP",4.73022032230412,8190.44318542241,181.619148998861,79.2238080996216,24.0177567091948,29.3667087806254
"2527","L_1733","V","FR",5.34913800200118,10000.4249874453,172.583839770142,74.5318493641052,25.0231306258827,32.5200196034677
"2528","S_7908","M","FR",13.198382784188,12335.7008876408,159.049114083012,64.6094408772233,25.5407398748937,28.3206200771233
"2529","E_421","V","BE",9.03773963493692,10229.6725221662,169.917421246097,73.0089007015648,25.2871562770564,29.7803236300089
"2530","N_2325","M","PT",20.9336296841077,12291.6701717864,163.671742110599,66.6525697541867,24.8810949164894,30.642488387754
"2531","W_8007","V","FR",5.12720254903217,10211.8883323555,165.339650596537,70.5058547397785,25.79117634089,32.2054747806282
"2532","H_4618","V","GB",9.55342814979076,10610.6751118211,161.576527449428,68.6482223647897,26.2949745839644,36.857152595938
"2533","Q_3182","V","PT",6.26443228714862,10497.2755215932,178.526062778419,78.0333399587191,24.4836939193948,35.7322342622666
"2534","M_6323","M","IT",15.4365171030087,12687.453437051,158.154144340359,63.5621827331291,25.4119299109484,30.8850513420421
"2535","D_3999","V","SP",13.5300647912825,8475.29870549677,168.884137376676,71.9590323911859,25.2294390808832,27.4576812121859
"2536","I_911","V","IT",6.7883786681656,10421.0637253083,176.745336978805,76.4951103985867,24.4871220704346,32.5090853076418
"2537","J_1356","V","PO",3.9232425717273,10429.7618413362,166.657077362351,71.8364730867463,25.8641064510602,33.5457460371395
"2538","R_9237","M","SP",11.968957354763,10510.0140441681,170.123235294793,70.1029398260192,24.2219422497312,35.0103380820649
"2539","A_6975","M","FR",15.1538988562882,12064.6710238669,163.754199114753,67.3191101404916,25.1046098236599,33.8096299552729
"2540","C_248","V","PT",13.8922098844319,10187.4061101318,162.768373590487,69.302017196849,26.158077854107,33.0434822730924
"2541","T_2790","M","GB",13.4589888013357,12468.44765991,147.857626072511,58.2364252814588,26.6383456990728,29.8842043936027
"2542","U_6762","V","PT",11.8943537680846,10303.9088255183,162.764815057061,69.1235602136426,26.0918600420459,31.5807641452557
"2543","K_4242","V","GB",7.18237355740352,10071.6605155968,169.743733821633,72.6946786061829,25.2298761556093,31.7298829663226
"2544","F_7303","M","FR",6.37157404416365,12205.4933039038,157.515696104091,63.4207957482681,25.561363319006,34.4106206437951
"2545","O_4510","M","SP",6.29942551030034,10625.3117314871,160.586880226965,65.5397103163666,25.4146653503526,34.2784207182999
"2546","V_1583","M","SP",17.2359608589425,10370.7167658806,160.682538499866,65.4922335519288,25.3660260134014,37.8354185894123
"2547","G_6495","V","BE",14.4260721465145,10524.3227243978,166.465951216899,70.9207184262501,25.5930645969516,25.7533563067498
"2548","P_6776","M","SP",3.95019357373692,10544.5299729454,160.118369216737,64.9399652600981,25.3296818838438,36.5346774438883
"2549","B_2658","M","IT",6.59010333576838,11679.1304564355,146.54273314646,58.0874935975726,27.0491774589,36.713264550554
"2550","L_3784","V","SP",1.12638144549551,8207.88172768836,155.174511280692,65.4574728391379,27.1843192383715,31.0177921318512
"2551","S_247","V","GE",7.94073791474249,10425.2763140415,169.239896124697,72.8416675909651,25.4316407170996,28.5017679536076
"2552","E_1661","M","SP",3.60775276383829,10110.9950028305,159.519076544764,64.6681030448598,25.4135226382501,27.9852011986513
"2553","N_5176","V","IT",3.9522436957879,10576.670077859,165.834408151105,70.7985860110322,25.7439565489361,29.0399064782259
"2554","W_9940","M","PT",11.6238743863187,12410.6061243175,165.843284357408,67.3219035526204,24.4771363704567,24.2004259451046
"2555","H_2326","M","SP",4.099556219401,9778.08360461238,167.334449825304,68.5333070702438,24.4754659773007,28.5044938110318
"2556","Q_3093","V","GE",5.91450181473727,10511.9599579228,170.505165357633,73.4219428902299,25.2551988390447,31.0746044301409
"2557","M_9477","M","IT",8.69872515100258,12655.449163324,171.223100927316,71.0984008577436,24.251305166268,41.6093185987353
"2558","D_1310","M","PT",7.6888783648142,12422.973065101,163.105134024878,66.845970229302,25.1269611513586,35.8929643990647
"2559","I_5927","M","GE",20.0717961505454,12337.0430441496,160.72539822349,64.8968987374194,25.1220411408895,30.4621796342647
"2560","J_9655","V","BE",6.19243577448198,10007.2796989355,174.591909287346,75.512144039383,24.7724278875192,30.9329256882517
"2561","R_5679","V","SP",7.96017917833952,8135.14023757849,181.42338832812,78.6856937639371,23.9061274689145,32.557373903175
"2562","A_2678","M","GE",8.80286918779342,12259.7294883452,149.105011574625,58.7471773036099,26.424241070133,32.9715221584534
"2563","C_3337","M","PT",8.27471259573125,12227.5122490452,172.34276382015,71.6184509996438,24.1123099130242,33.8682106353822
"2564","T_6123","V","GB",3.80715579241078,10494.2576304822,170.965313772941,73.2297139816162,25.0536682591051,34.4553801078789
"2565","U_8479","V","SP",6.40249053107413,8196.6238680484,168.400476578221,71.9867533073347,25.3843445713472,36.446319655518
"2566","K_1149","V","PT",9.55173745356622,10134.9929669844,181.283930770188,79.6143932148388,24.2255123413627,37.0371368931555
"2567","F_6548","V","PT",3.49089475110849,10296.6116386662,172.605556240182,74.1323123367553,24.8827286438721,29.4048856557581
"2568","O_2123","V","SP",8.22824677274406,8643.23844915569,171.884337804208,73.8081211959817,24.9822494044225,31.8909252407946
"2569","V_1294","V","SP",7.07169323368925,8243.9187746365,157.034324932828,65.9257901114701,26.7341364080277,33.2846377513177
"2570","G_8509","M","GB",9.65190978936005,12263.4674858316,159.009463728932,64.6499490199089,25.5695003113923,35.645190744486
"2571","P_128","V","FR",15.8221238877517,10186.1566193979,181.694365398837,79.2480826815295,24.0052285346608,31.232752623255
"2572","B_7414","M","FR",19.0760671358458,12308.3908522672,172.606047886404,70.9430159633315,23.8120962850683,28.316951957886
"2573","L_577","V","FR",7.94431350043902,10347.3629506691,159.233887818431,67.2409789750278,26.5193594603351,34.9181138831863
"2574","S_9642","M","GE",10.9440721911398,11684.9256187657,158.008110299067,64.5923581976275,25.8715460369414,33.8118543743623
"2575","E_6652","V","SP",14.6323877611745,8455.57083191563,176.441874294303,76.5727353228477,24.5963597312555,36.6213509138763
"2576","N_7369","M","GB",4.9533929150104,12334.7652722512,175.420731367096,73.2339312259093,23.7985508788647,36.370157490673
"2577","W_3854","M","GE",14.5327446485422,11916.0327658615,160.680506226343,65.1357230442334,25.2285828477727,24.2975305977541
"2578","H_8192","M","IT",11.9790630273681,12405.0253560876,153.226417310929,61.0501357748864,26.0027535486844,29.4470977366121
"2579","Q_3819","M","PT",6.26422134721794,12596.6139738657,164.182683057866,67.2260814843433,24.9392334400762,31.9612014797835
"2580","M_3745","M","SP",9.94322514030508,10259.4563764207,167.621692410632,68.5770297907898,24.4072150967559,25.2584106468933
"2581","D_6507","M","IT",6.52673013915268,12001.2762176238,152.173477771977,61.2659988078457,26.4570602259224,35.9768834805318
"2582","I_981","M","GB",8.2270602699265,12760.1726822794,159.418567176353,64.8276488464006,25.5083559193242,36.4265138772108
"2583","J_4005","M","IT",10.856907206834,12313.1361879569,158.739147424932,64.119956222903,25.4463285543346,29.5827060234646
"2584","R_7832","M","IT",7.27110602694486,12599.5715233962,165.911328851451,68.4117852675862,24.8530011731782,34.4769039205745
"2585","A_2994","V","SP",11.2321981219566,8408.7979483566,162.910950908957,69.1437823158001,26.0526902126414,31.1676993580625
"2586","C_2528","M","SP",10.0709139765062,9718.05923601138,155.654262863148,62.656561877737,25.8609528331691,33.402594226037
"2587","T_7816","M","GE",8.41095571009734,12254.394507047,172.106865635863,71.4515398252273,24.1221048975309,36.094169279239
"2588","U_6861","V","IT",4.45418182457212,10324.910636493,161.965837902516,68.4550761238378,26.0950908706182,33.6472226875396
"2589","K_6319","M","IT",5.13751868722445,12394.501585381,161.965871216448,66.1244488002839,25.2066448259186,36.7096020800093
"2590","F_1115","V","GE",8.20476064585498,10270.0177290647,167.75174206536,71.1559810515292,25.2858369381467,28.6085390308548
"2591","O_7700","M","SP",16.9893300159369,10428.8753718469,157.125370267069,63.1925160572934,25.596054089119,33.3061803979246
"2592","V_6774","M","GB",8.75745054991269,12482.8101780808,160.452001838854,65.3635939517436,25.3890028161461,34.1450276693391
"2593","G_7089","V","PT",14.0714355450574,9912.73129157191,178.831379686359,77.4670366668709,24.2230869997514,30.7916877059399
"2594","P_9559","M","SP",11.8523792225877,10594.0774203936,165.914824590475,68.2752915222218,24.8023698124081,34.9078856071495
"2595","B_1677","M","GE",19.7186211573769,12329.3150653777,158.214318379132,63.7207174235061,25.4559370146195,33.2684825344735
"2596","L_8380","V","FR",8.38797475238865,10203.6646205569,173.836700336025,74.6786709040996,24.7123268975721,30.3811126206395
"2597","S_5480","V","PT",7.32874590819709,9837.26554844234,176.562180077733,76.1779535563939,24.4362149359027,32.2542787653467
"2598","E_3755","M","FR",12.3119532568011,12636.2774741956,150.886717522649,60.1673344780173,26.427662406853,34.8692089603175
"2599","N_6028","V","GE",3.99386189278469,10057.4320260151,175.714706220997,75.8562708158924,24.568309073543,31.3098346249426
"2600","W_613","M","IR",12.6030306008715,12181.977748039,163.200677899305,66.5119393598541,24.9721361711115,34.7440964616575
"2601","H_3933","V","GB",16.0061909792792,10389.1187384334,184.935523136604,80.6810668634412,23.5901635609229,31.5457824608376
"2602","Q_244","V","GE",7.10291839464375,10660.9559830153,158.54320021302,66.8520965911391,26.5962123340793,34.618064463208
"2603","M_4365","M","SP",16.1448901658332,10260.6514683198,154.278335547169,62.1294504555396,26.1028316665339,37.4413376635382
"2604","D_3083","M","PT",16.3688558115278,11999.207735609,163.138212265595,66.9038942312941,25.1385370185631,35.7955683888694
"2605","I_7996","V","PT",7.89877958231152,10534.1602702545,164.215807430509,69.9149748200864,25.9262846854228,34.4520052798292
"2606","J_6635","M","SP",4.15229875750794,10518.7200747078,159.174365074966,64.1638509159571,25.3246917970495,35.1856016996982
"2607","R_9963","M","GE",6.02810836765641,11988.2576199893,163.507202325683,67.6678750180347,25.3109684921476,37.5313093485661
"2608","A_2065","V","GB",10.7021092854591,10320.4867750248,161.872097164244,68.3895784295029,26.1003264893472,31.550836190758
"2609","C_1213","M","GB",8.40902314561833,12521.9673719131,159.883897276492,64.783885664722,25.3429718439402,34.3909110000773
"2610","T_4112","M","IT",5.06075537458716,12275.9876569468,161.296290926867,65.248875241148,25.0798115143773,28.4821678871865
"2611","U_7598","V","IT",7.69879577824829,10063.9028824936,178.820585785407,77.5012932860579,24.2367243375005,32.4182218178216
"2612","K_6020","V","PO",9.37352521856901,10501.2100165876,178.526659490001,77.1123214520532,24.194553967756,31.6313684453691
"2613","F_3824","V","SP",2.70947696693412,8592.67652523832,173.257798725934,74.2430075961684,24.7326113094636,30.7013727844491
"2614","O_390","V","GB",4.70600854151446,10546.8993364744,166.970938934759,71.0544421323846,25.4864563602891,32.6463030274654
"2615","V_7367","V","IT",15.5578794961344,10321.0855491663,176.113944739242,76.1225907962787,24.5429109241405,29.2461754839166
"2616","G_8803","V","PT",7.04328514758426,10105.9011609039,169.62783332777,72.9502874712369,25.3531997412844,35.4134560380253
"2617","P_6983","V","PT",3.55743876784098,10452.8022266253,172.136386874623,74.4103105689362,25.1123728784124,35.3887276173224
"2618","B_1415","V","IT",4.29640417999047,9984.79445674008,164.6064906056,69.9668677436908,25.8225139183996,24.1388302036789
"2619","L_4991","M","GE",6.93108984734145,12402.3374081455,156.270564477741,62.868425680525,25.744130206021,35.8667223351748
"2620","S_1031","V","PT",8.34961275114103,10233.7402224523,170.162913772321,73.1181353597167,25.2519709163123,34.3236726605937
"2621","E_8638","V","SP",3.52919913824521,8194.64479352838,189.031427367246,83.2284365520382,23.2918352261982,38.2900430033061
"2622","N_8534","V","SP",5.18086083578165,8125.84770100903,170.155951934617,73.0716209940855,25.2379718527912,36.7301142681518
"2623","W_656","V","FR",4.92175316772204,10248.0272566387,175.97877821463,75.1239941332164,24.2581721530737,28.0466709351664
"2624","H_6275","M","FR",12.2339575415929,12215.6482114933,159.794768507891,65.0498261331073,25.4754008498902,34.8730280026962
"2625","Q_7316","M","GE",6.18606654610883,12190.64525104,156.126299986251,62.266919922972,25.5449612643199,27.817363662931
"2626","M_2523","V","IT",12.8182528808714,10402.251976562,168.70292141559,72.6576051344031,25.5291216256421,37.0569884049373
"2627","D_6715","V","SP",1.11727934661408,8109.71716206734,176.669971051536,76.4214646565449,24.4844234095254,31.0339046020657
"2628","I_6642","V","SP",8.91286635571688,8245.46334949876,177.545365579476,76.8323403001682,24.3739199747017,31.498918363918
"2629","J_3058","M","GB",5.34870469628037,12153.532655484,165.165864161525,67.4966079613211,24.7423735839008,33.3253610625483
"2630","R_6631","M","SP",7.82720080899424,10581.9178112723,154.897754358619,62.1831533443353,25.9168669042476,30.1456825627456
"2631","A_1829","V","SP",3.57340999524547,8553.49495144786,167.269987383067,71.5437134249162,25.5702768310136,29.6055335006993
"2632","C_1009","M","BE",18.3483513009841,12336.5749033051,156.099394389277,63.3671281496695,26.0052832617862,34.7323913462283
"2633","T_971","V","FR",7.03232583367476,10129.8082753516,176.161578899831,76.1772424991153,24.5472507832173,33.8029114110237
"2634","U_7649","V","PT",9.63271611599847,9975.45884150737,181.856324324828,78.73467957257,23.8072507725345,31.1969429336855
"2635","K_4034","V","GB",13.9625822996916,9978.31269627791,158.053101944271,66.6855142539178,26.6947253665368,29.5207863605606
"2636","F_2858","M","PT",6.38275627198126,12392.7448315984,150.250699116302,59.8322727596857,26.5034552892205,35.2539911852897
"2637","O_6046","M","SP",5.24387596409113,10376.3696038067,162.2967832291,66.7001688089194,25.3225308516809,39.5089682575111
"2638","V_7354","V","SP",5.55486974944659,7989.86145521124,169.715913533724,72.8126803500622,25.2791161929081,37.4816134601258
"2639","G_9657","V","SP",1.87394629157869,8473.96896793905,160.526298812041,67.4692134172788,26.1826296109139,26.7343407344029
"2640","P_2524","M","IR",8.59923772725516,12371.6115006601,166.574417930665,68.2364940734424,24.5923536950009,30.3108475636196
"2641","B_5962","V","BE",9.7187060809522,10565.7026627087,178.830293781316,77.5735697445983,24.2566933003387,32.1182460065133
"2642","L_7619","M","FR",15.3991397732128,12145.3183313604,165.155791270002,67.5758910609138,24.7744582804386,35.8085461323695
"2643","S_5104","M","IT",11.6861696539817,12269.4294709388,166.072659247251,68.2887136901454,24.7601147174141,34.8090261851702
"2644","E_6519","V","FR",14.5899374835423,10612.0053127515,170.77079335258,73.2047836201134,25.1022279603288,29.7297256842367
"2645","N_750","V","FR",5.99860720110735,10350.5582779529,176.36501437149,76.5351355980016,24.6057144549932,30.1425958142301
"2646","W_1739","M","SP",11.9792196192146,10174.9881574478,161.547131617675,66.1818801658786,25.3594948571651,33.0626763079313
"2647","H_7868","M","PT",18.8598961906311,12558.6151553744,157.82738352737,63.9663800932583,25.6795294049757,33.435654007303
"2648","Q_9670","M","GE",9.2994829526648,12504.07088956,172.057671290658,71.3480476274442,24.1009417037852,38.8109303910491
"2649","M_8528","V","SP",5.91387059763298,8055.88670148298,166.448996913872,71.3416330192759,25.7502044528702,34.3736611649663
"2650","D_1110","V","FR",8.67290895270985,10194.6512665823,172.539183295793,74.4793488233014,25.0184497202273,30.5808028994779
"2651","I_1535","M","GB",10.6382596530527,11822.3381691554,164.582480687276,67.1556137104502,24.792202718235,32.762634164807
"2652","J_379","V","SP",13.3873799615269,8078.4589116629,178.493779624426,77.8634341589556,24.4392223459274,39.0651548268264
"2653","R_6574","M","FR",4.96705354368798,12565.9603143234,169.285236306635,69.8076273000926,24.3592946557796,31.0717034924989
"2654","A_7487","V","GE",4.75448000508414,10540.8432822652,158.800202259783,67.2266671173437,26.6587313651414,30.3047847334877
"2655","C_5703","M","FR",7.6835681562486,12381.2478985626,155.750756060811,63.1659088448004,26.0388873158416,38.2168203023829
"2656","T_3133","M","GE",18.4833400906111,12447.7946212575,166.286682398643,68.4993139746202,24.7725825635623,31.1573539220707
"2657","U_6770","M","SP",7.708542172335,10226.4608862307,152.107538820208,61.1158268304907,26.4150972002596,34.5945450715902
"2658","K_1637","M","PT",15.7451323429636,12340.7022209609,162.320355898527,65.9203480009192,25.0192057649057,28.5195338656254
"2659","F_2758","M","GB",6.15663711728174,12637.3385494263,163.903893028286,67.4243199150032,25.0979376783781,40.091564928654
"2660","O_655","M","PT",8.8501624686393,12174.0063171413,149.811510092465,59.4340949351952,26.4816651771443,33.1299936264802
"2661","V_8332","V","SP",7.35276164383248,8688.22836251862,169.946776510393,72.8824778518428,25.2346488892738,29.9427319252929
"2662","G_1389","V","FR",4.10975461204681,10236.0170452614,180.028600064241,78.1616031809572,24.1162873528088,33.6161015708361
"2663","P_726","V","BE",8.66618125116181,10362.5466183958,173.923798407143,75.0869796263341,24.8225624477493,30.178540215107
"2664","B_8645","M","SP",18.9984544248279,10497.6300695617,161.092941831358,65.5066472339605,25.2424989474332,35.9902411802228
"2665","L_8244","M","SP",5.62011370397635,10354.4343246549,151.470443072676,60.2691847565335,26.2687571376032,37.2818964822253
"2666","S_9992","M","SP",10.3149136822721,9811.39888871611,161.582978653121,65.8852482072612,25.2346314861246,37.0136588030478
"2667","E_2971","V","GB",11.8775903655379,10238.2983014532,165.524631427508,70.6857672741221,25.7992284084591,31.467059988078
"2668","N_6196","V","IR",9.40734573506489,10364.1618344832,176.401286354581,75.984475931383,24.4186346437659,30.3252050889951
"2669","W_8759","M","PO",15.5457321272414,12161.9978604199,148.957458008347,59.5340291403188,26.8312416680442,33.0055165229656
"2670","H_480","M","PT",17.3764257824799,12271.7458524882,161.713397488392,65.8354247581007,25.1748933276569,33.3899189338533
"2671","Q_8033","M","GE",5.49116681654858,11972.8333548842,166.545842655221,68.2822344006275,24.6172837544517,34.3269536942874
"2672","M_7915","V","GB",6.61388704868027,9915.82043974953,176.471500949717,76.1238305540756,24.4439549599631,32.4231005416396
"2673","D_7342","M","IT",8.53805748962656,12445.0136373113,155.915820283322,63.1376570442426,25.9721614524138,36.8480064296736
"2674","I_9406","V","PT",7.57628347327007,10152.6916776039,167.285983116218,71.1956856196031,25.4410230073734,28.7408340158538
"2675","J_3785","M","GE",15.1340914369214,12137.5575880793,162.723899502252,65.99044164687,24.9217393035392,32.9402909992802
"2676","R_5805","V","IT",6.61409237159252,10364.6598924326,166.92614667675,71.0302590943686,25.4914572029887,35.3361969195826
"2677","A_3893","M","GE",5.83885036531298,12277.2606696803,167.52150430027,68.9887260979848,24.5831197782078,32.9740056798799
"2678","C_1235","M","SP",10.4516547004849,10079.287100094,156.984701220899,64.293824501425,26.0888297643949,41.5084644262578
"2679","T_5338","V","FR",12.625500885463,10511.3617981916,169.561502406593,72.752176800014,25.3041340887233,29.740181536406
"2680","U_2911","V","IT",3.05842564230035,10100.17119487,179.899322118475,77.9709667844143,24.0920560810685,34.1074799206276
"2681","K_3160","M","PT",6.08580899892452,12203.3979584289,169.763583595747,70.660077295732,24.5179999339176,38.223318177106
"2682","F_6144","M","SP",3.95616547823657,10621.7305762717,162.059227046357,65.8735990307476,25.0820983012268,29.0388207999045
